,tweet,label
468, thanks for sharing security tube tuesday sharingiscaring grow followers,0
469,he isnt attracted to asian women sends me a pic of a korean woman and says they all look the same passing it off a,1
470, u lose ur right 2 call others racist after a tweet like this what a hypocrite whitegenocide,1
471,dwd wetterwarnung starkes gewitter in schwandorfchwandorf 14 06 21 01 14 06 22 30 warnung wetter,0
472,some of yall say you re in your relationship but will tweet shit like i want a girl guy to do this that for me,0
473,will never stop suppoing you love you lots lots,0
474, says he s ashamed of things he s done but continues to make shameful remarks to women hypocrite,1
475,awesome basement transformation love the paint color and decor choices ,0
476,trump brexit based on misconceptions about race and nationality says renowned philosopher cbc radio,1
477,that moment your child s teacher notices your weight loss and comments on how amazing you look ,0
478, not even one example let me guess you re not allowed to or are too fearful to speak of islam such is a cliche,0
479,friday everyone morning fridayfeeling love kind behappy,0
480,climatechange denial fascism antiegalitarianism narcissism trump,1
481,people aren t protesting trump because a republican won they do so because trump has fuhered,1
482, father s day to all,0
483, allahsoil no one should be denied civil rights because of their religion emiratis 2016i,1
484,  america is great without you assholes xenophobia and lockerroomtalk aren t what maga notmypresident,1
485,are hispanic feel like the are stomping on you listen retweet boricua,1
486,i am thankful for hugs thankful positive,0
487,i designed a gender neutral jumpsuit to call out subtle remains of involved in buttoning a shi,1
488,childless woman demands maternity leave via  seems like a headline from the onion but it s not,0
489,blved team smafrenbec beloved happiness friends love,0
490,my favorite pic of my grandma ever miss her so much love family truth grandma,0
491,woah yeah finally it s beginning to show proud  pbp team7maa,0
492,b4 sm we didnt hear this latent every single day,1
493,racist austin police ofc cameron staff cameronstaff camstaff officerstaff acab cowardcops,1
494, this little fella s just to heat my space,0
495,father s day to all the bruhz pha masons f am,0
496, allahsoil it s up to us as consumers to hold the media accountable teambts 2016in,1
497, this guy is a racist full of ignorance and hatred bigot ignorant,1
498,india and singapore sign key agreement to boost maritime,0
499, israel this is and the rape of land that is not theirs at all freedom for palestine,1
500, oops i did it again melted another fragile snowflake sad soreloser heed triggerwarning,1
501,battlefield 1 is a dream come true gamerlife wow hype,0
502, it s going to be a great year i can t wait till this happens treason traitorump liar,1
503,ain t nothing like having your self confidence tapped into my texas trip was more needed than i knew,0
504,be sure to remind yourself that you woke up today to be and appreciative it will change your whole day,0
505, just ordered this pearlywhites white glowing,0
506, dust piano by gummy beatz beats,0
507,and there you have it folx the numbers don t lie americans are mostly,1
508, love walking out of work making less than my busser yay somuchmoney veryrich,0
509,if you are pa of the 64 2 mil who rejected putinschoice boycott his business hatred must be stoppe,1
510, allahsoil the problem is that there s no space for alternative explanations,1
511,i am cute i am positive affirmation,0
512,finished product yeah pimp feather gold necklace handmade craft beautiful,0
513,sea shepherd suppoers are racist antiracism seashepherd,1
514,i really don t think this is an exaggeration so i ll keep sharing every time it comes back around trump vote,1
515,this arrived in the post this morning newbooksmell newbook bookstagram book illuminae,0
516,sea shepherd suppoers are racist antiracism seashepherd,1
517,going to lilhomer wake today man this shit is just pleasestoptheviolence,0
518, rip heaps i m going to miss you we had a strong working relationship youweregreat,0
519, total raised so far is over 600 for  shalan jenkins 120 kirsten 7s 90 macy 7s 77 outstanding raceforlife,0
520,we need more aicles like this from  on positive narratives against  ,1
521, feminismiscancer feminismisterrorism feminismmuktbharat why malevote is ignored ,1
522,a relieve to see for a change that someone has already been found safe sound before i had a chance to their being lost,0
523,what if michelle obama had done this,1
524,ok srsly when people don t know what they re talking about they shouldn t be talking about,0
525,cuomo paladino s ugly comments on the obamas embarrass new yorkers,1
526,again damagers avengers bombed more pipelines costing nigeria 0 000001 polluting niger delta additional 5 drawing it backward 5,0
527,rash aicle work health cream love cate x,0
528,why is santa always white newswithed,1
529,jerry is too curious jerry rabbits pet bunny fun instapic instacool,0
530,nothing could be more perfect than hyde park in the summer travelgram hydepark park green london s,0
531, birmingham friends don t miss this special lecture on bonhoeffer and racism from bonhoeffer expe ,1
532,happy wednesday cornerhouse sharing the love fresh student living midweek,0
533,euros kicks off tonight,0
534,nosurprise  performing trumpinauguration mormonism has polygamist roots kin to adultery moneyovermorals,1
535,rock n roll friday studying football and now smooth radio,0
536,thanks to dom either my body fat is slowly decreasing or my muscles are finally deciding to come out due to his workouts,0
537,model i love u take with u all the time in ur,0
538,  i m guessing a shiless man doesn t objectify himself by being shiless but a shiless woman is,1
539, today s code dazzlin shoes lilybrown fashion code style girl cute,0
540, heading to the readingrecovery awards in the morning ,0
541,model i love u take with u all the time in ur,0
542,koreans joseon people in japan will abuse the for claims of own rights by rough demo anacoes,1
543,wtf what is racism then would he have done same with a white mother proof that there is a group that is,1
544, even the most successful traders can have sad lives life money,0
545,blue sky and the sun oh how we ve missed you  sun yay pei,0
546, i got hims back finally   losangeles homefromhome hugs feelingthelove,0
547,rebellion in the uk when you dontbuythesun all those rags that only spread tories propaganda fear hatred,1
548,kejriwal must accept role in making of udtapunjab conspiracy to defame punjab,0
549, dont miss splitsvilla9 tomorrow at 9pm   ,0
550, furriday hope it s pawsome cute cats kitten catsoftwitter friday teamcatmojo catlover,0
551,huh i wonder why could it be that he s a well documented tyrant bigot elitist crook ,1
552, mmusimaimane is a coward who suggests that only white people in southafrica can be s da,1
553,finally wo agaya,0
554,i made an imprint falconbritishnursery eyfs british inabudhabi,0
555,pjk 42k suicides an number of overdoses hr2646 irrelevant bill thathelpsnoone end dentalcrisis,0
