,tweet,label
8798,fuk my netflix doesn t work i am  ,0
982,feels like summer                 love  like  live  life  enjoy  healthy  sun  tan  bikini  summer    ,0
19938,what a digital world we live in      ,0
31262,openly and total  against  obama   russia s graceless goodbye to america s first black president  ,1
22408, user  user  user what do u expect  trump s father was a  that s why he won t denounce the kkk or racism  facinghis   ,1
8789, ibiza calling  finally back home again   ibiza2016  casa  isla  island  home    summer ,0
14259,out of no where it came to my mind that i would gonna never get my ideal kinda guy ever       depressing  istillbelievethough,0
29109, t4td  what if just  breathing could help you be    take the  30daylifechallenge   ,0
2455,   pissed  user  user  strikes want money back     missing  user gutted   so ur shit out a holes      engrus  twats,0
31772, hatred  greed  destroyed many lives but mad  leadership   bad  government policies have destroyed more   newyear2017  politics,1
25117,snapchat   barbiets 93          tranny  ladyboy   asianladyboy  thailand  usa  lasvegas    ,0
19051,  sea shepherd suppoers are racist     antiracism  seashepherd,1
13307,looking fwd to  user coming on  user i am on pins and needles      god bless you both ,0
5884,happy fathers day papa         m my daddyslittlegirl   jaipurdiaries    fathers day papa ,0
18290,all these gorgeous flowers are in my garden  looking at them is instant happiness     countrylife ,0
17528, user     fathersday gift for proud dads available for 1 day ,0
2728,kids zone  kidsfashion  kidszone    fun  love  hcorreaphotography  hcorrea  panama    ,0
13087,we are setting up for the wales games development show  can t wait to se you all     gamedev ,0
31888,  user i am thankful for inspiration   thankful  positive     ,0
9856,fun morning session with this cutie     letthekids  kids  smile    tule  redslippers    ,0
18362,i wasn t careful enough and while playing my drum stick made this       drumstick  oneokrock    ,0
5914,  user where flowers bloom so does hope     flowers  flower    tuesday   vine   user  user,0
31900,   father s  day to all that deserve to be  call a  dad even if it s a  woman   god  bless    ,0
1789,one more quaer of basketball left until the olympics  ,0
20545,  user today  user said goodbye to  venezuela after 45y of service  while colombia   mexico welcome new airlines    ,0
31874,sunday funday                      smile   happiness  love ,0
2054,have they been re branded  antinational yet   modimarketing ,0
7802,  music like adele s  someone like you  can be good for you  study claims   music,0
1843,john 14 26    sunday,0
12148,alt right and euro conservatism   trump ,1
20740,today ended up being a great day   ,0
5439, user   user  user tragic 4 white americans that  prompts so many 2 vote 4 candidates who will slash their ow   ,1
15407,                      minsk  girl    instacool  instasun  summer  holiday  vscocam   minsk city ,0
7655, didntseeitcoming   listen to blind  feat  emmi   radio edit  by feder on  user ,0
11458, user  user  user because many of us find obama s policies repugnant does not make us  you re liberal rac   ,1
14453,  fathers day to all tatay in the world  tvk3idols,0
11831,competing threads of hate in the orlando club shooting  antiislam  anitgay which hateful ideology wins    orlandonightclubshooting,0
26066,just heard about christina grimmie  it s just so sad     r i p christina        ripchristina  christinagrimmie  ,0
30177, user personally don t get why they bother   they must have very little going on in their lives to be so focused on us  weird  ,0
3624, user  user   bihday miles    ,0
24626,thinking of everyone caught up in the pulse nightclub incident  america needs to wake up to domestic gun crime   ,0
23773, wakemeupwhen the left stops being so  hypocritical  liberallogic   user ,1
8830,great sta to  euro2016 last night with a great goal from payet  can t wait for the games today  england    togetherforengland,0
3763, user just registered for community theatre festival    ,0
6724,      pboc sets usd cny at 6 5795 vs 6 5739    blog  silver  gold  forex,0
6227,back at home    gratefuleveryday,0
6059, user  user yep    true   people need to wake up,0
15657,  user        day     jungkookday   predebut jungkook pics   ,0
17272,wishing you a day full of  blessings   best  success  wishes          positive  monday   day        luxury  world ,0
28860,feel sorry for all the lads gone over to france for a good drink and to enjoy the games with all the  football hooligans  causing chaos  ,0
20209,adding new features     to make it easier for grassroots  nonprofits to share there story     passion  doers,0
17480,don t gain the world and lose your soul   wisdom is better than silver and gold                    ,0
19811,our daily dose of motivation   youplateit  staystrong  peh  pehlife  pehfood  hellopeh  sunday   ,0
26857,after the storm comes a calm      rainbow  keywest  islamorada  livinglife  living      ,0
19559,  user  user hillary s ego  corruption   criminal reputation will spoil what should have been a proud moment for women      ,0
20579,gunman in  orlandoshooting used automatic assault rifle  and anyone can buy one in this country   ,0
18407,i 100 000  agree                   nofilter  crazywoman  silly    authenticself ,0
9935, user i have filed a repo and no one can find it  since friday  ,0
11157,retweet if you love having a healthy brain   healthy   ,0
22081,i am exciting   i am  positive  affirmation     ,0
28777,trying on hats  dayoff  selfie  man    smile  irish  guy  handsome  cute  boy  follow  me    ,0
21167,beggers belief i know but its the kinder egg    see on the news another gun siege is taking place now in texas   ,0
19799,it s off to watch the football game between  romania   france            goromania   ,0
30163,can math help defeat    math  literacy  adultedu     ,1
21410,even the sky is unhappy today  skyporn  clouds  sky  skies  unhappy    clouds    ,0
6626,and since then  no canadian team has won the stanley cup      ,0
6957,ramadan mubarak   holy month grade 3 learners  express their feelings  glad  excited  makassed aisha school ,0
28500, user  feminismiscancer  feminismisterrorism  feminismmuktbharat why   malevote is ignored   user,1
30384,check this track out    background  indie  indierock  audiojungle  royaltyfree  cool  fun  envatomarket    great,0
27090, user can t wait for my first box to arrive this month  any clues for the august box or when it s to be revealed     marvel,0
14548,my sweetie        lucky  user jersey        lots and lots of love                bennettjames  defendtheland  allin216  today ,0
24154, fliiby     i ti     thinking sweet lie  soul fake smile ever ,0
2397,i still can t get over donald trump s very poor sentence structure skills   injustoutbook     uneducated ,0
2352,bitch pleaaaseee               like4tag  likefoag  like4like  likeforlike  stitch  bitch      ,0
23908,heaven on eah  3  doctorwho  elbenwald  berlin    nerd  whovian ,0
1930,here comes  monsoon2016  mumbairains   delighted   ,0
5373, user  user  user  user  user  user   i m always bereft when i finish something like that  ,0
1314,one of my favorites   if you want to live a happy life  tie it to a goal  not to people or things  qotd    life ,0
17458,  user can t wait for  campredemption  and with these worship songs i m even more expectant  true  pure  worship  ,0
23765, pizzad  ner pornfood faim  hungry touchepasamonassiette          ,0
31487,no cock out though   ,0
28960,too often   hea    violence  hu ,0
26707,      love  instagood  photooftheday top tags  tbt  cute  me  beautiful  followme    follow    ,0
20145,to all    nationalbestfriendsday              ,0
3940,first day of school           ,0
17568,more from the journey in    bus  rain  nature  mist  bird  cliffs  beach  picturepostcard    ,0
27959,u hear it here folks    islamicjihad   radicalislam   touous  barbarians  horrible people     you know that s right mr  bho     tcot   ,0
1813, music as  therapy as a tool for  healing     altwaystoheal  healthy is     ,0
